tier,mpls_owner,licensed_un,POPTOTAL,LIVEDALONE,WHITENH,BLACKNH,AMINDNH,ASIANNH,HISPPOP,HOMEOWNPCT,OWNEROCC,RENTEROCC,VACANT,MEDIANAGE,emv_total,year_built,homestead,eviction
1,0,12,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,8.84E+05,1961,0,0
1,1,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,164500,1900,0,0
1,0,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.84E+05,1908,0,0
1,1,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.73E+05,1900,1,0
1,0,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.85E+05,1900,0,0
1,0,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.35E+05,1930,0,0
1,1,1,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,2.52E+05,1900,1,0
1,0,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.83E+05,1908,0,0
1,1,3,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,2.44E+05,1933,0,0
1,0,1,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,301500,1914,1,0
1,0,1,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,139500,1905,0,0
1,0,1,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.49E+05,1953,0,0
1,0,1,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,169500,1904,1,0
1,1,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.23E+05,1900,0,0
2,0,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,197500,1900,0,0
1,1,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.62E+05,1904,0,0
1,0,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,185500,1900,0,0
1,1,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,2.06E+05,1900,0,0
1,1,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,180500,1906,0,0
NA,1,1,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,146500,1900,0,0
1,0,2,2335,336,1129,705,41,70,309,0.423,404,552,133,30.2,1.38E+05,1900,0,0
1,0,1,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,1.24E+05,1900,0,0
1,1,11,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,4.59E+05,1962,0,0
1,0,2,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,85500,1911,0,0
1,0,1,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,1.33E+05,0,0,0
3,0,4,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,158600,1889,0,0
1,0,1,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,83500,1900,0,0
3,0,2,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,111500,1900,0,0
2,0,1,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,7.20E+04,1900,0,0
2,0,1,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,5.40E+04,1900,0,0
1,1,1,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,52500,1900,0,0
3,0,2,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,1.52E+05,2004,0,0
1,0,1,1347,345,243,793,12,153,53,0.296,184,437,76,38.3,1.39E+05,1978,0,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.89E+05,1900,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.74E+05,1955,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,6.90E+04,1900,0,0
1,1,3,1920,191,1060,293,57,101,316,0.482,343,369,105,29,136100,2002,1,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,235500,1927,0,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,174500,1900,0,1
1,0,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,231500,1900,0,0
1,0,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.79E+05,1906,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.62E+05,1920,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.41E+05,1900,0,0
1,0,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.84E+05,1900,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,163500,1925,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,161500,1900,1,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,111500,1900,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.12E+05,1900,0,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.84E+05,1986,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.22E+05,1900,1,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,195500,1900,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,193500,1989,1,0
2,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,163500,1900,0,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.42E+05,1906,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,140500,1900,0,0
1,0,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,223500,1900,0,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.91E+05,1900,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.84E+05,1990,0,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,208500,1900,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,279500,2002,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,117500,1900,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,203500,1900,1,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.78E+05,1900,0,0
1,1,11,1920,191,1060,293,57,101,316,0.482,343,369,105,29,675500,1960,0,0
2,0,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,184500,1900,0,0
1,0,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,1.89E+05,1922,0,0
1,0,3,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.63E+05,1900,0,0
1,1,1,1920,191,1060,293,57,101,316,0.482,343,369,105,29,163500,1900,1,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.27E+05,1965,1,0
1,0,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.39E+05,1900,0,0
1,1,2,1920,191,1060,293,57,101,316,0.482,343,369,105,29,2.14E+05,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,146500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.04E+05,1922,1,0
1,0,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,142500,1948,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,149500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.59E+05,1969,1,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.15E+05,1900,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.22E+05,1908,1,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.19E+05,1954,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.38E+05,1888,1,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.75E+05,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,209500,1900,1,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.38E+05,1957,0,0
2,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,133500,1900,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,165500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.65E+05,1970,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,103500,1900,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.80E+05,1900,1,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.74E+05,1900,0,0
1,0,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.66E+05,1925,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,216500,1987,1,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.02E+05,1919,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,153500,1907,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.62E+05,1917,1,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,136500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.84E+05,1900,1,0
1,1,17,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1072500,1962,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,143500,1900,0,0
1,0,12,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,7.31E+05,1964,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,253500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,88500,1900,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,215500,1952,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.24E+05,1900,0,0
1,0,12,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,7.64E+05,1969,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.54E+05,1900,1,0
1,0,51,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,4360400,2004,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.55E+05,2003,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,121500,1900,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.99E+05,1967,0,0
1,0,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.68E+05,1949,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,161500,1900,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.66E+05,1900,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,210500,1900,0,0
1,0,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.85E+05,1909,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.88E+05,1916,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,286500,1915,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,109500,1904,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,150500,1900,1,0
1,0,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.67E+05,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,211500,1900,1,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.07E+05,1900,0,0
1,0,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.46E+05,1964,1,0
1,0,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.40E+05,1906,0,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,110500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,184500,1914,1,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,118500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,2.29E+05,1900,1,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.65E+05,1910,1,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,168500,1900,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,169500,1900,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,181500,1900,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.68E+05,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.79E+05,1908,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.93E+05,1900,1,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.35E+05,1900,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,180500,1900,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,146500,1900,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.28E+05,1900,0,0
2,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,135500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.47E+05,1900,1,0
1,1,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,147500,1900,0,0
NA,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.59E+05,1917,1,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,118500,1900,0,0
1,1,1,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.53E+05,1917,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,1.85E+05,1910,0,0
1,0,2,3828,503,1880,794,98,72,825,0.456,682,812,174,31.5,135500,1900,0,0
2,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.22E+05,1927,0,0
1,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,117500,1915,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,96500,1914,0,0
2,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,91500,1914,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,8.80E+04,1941,0,0
2,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,9.70E+04,1923,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.06E+05,1909,0,0
1,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,87500,1910,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,85500,2004,1,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,139500,2004,0,0
2,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,73500,1911,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,80500,1991,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,94500,1903,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,8.10E+04,1908,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.26E+05,1914,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.14E+05,1927,0,0
2,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,130500,1940,0,0
2,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,73500,1913,0,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.21E+05,1915,0,0
2,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.48E+05,1926,0,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,6.80E+04,1909,0,1
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,105500,1914,0,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,98500,1915,0,1
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,115500,1900,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,113500,1900,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,136500,1900,0,0
1,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,114500,1912,1,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,114500,1925,0,0
2,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,79500,1914,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.53E+05,1907,0,0
3,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,8.60E+04,1904,0,1
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.17E+05,1929,0,0
1,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,86500,1911,0,0
2,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,152500,1916,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,129500,1914,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,133500,1911,0,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,84500,1919,0,0
1,0,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,113500,1900,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.35E+05,2003,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,9.60E+04,1971,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.26E+05,1901,0,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,186500,1924,1,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.52E+05,1912,1,0
3,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,9.10E+04,1900,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,118500,1926,0,0
1,1,2,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,93500,1966,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,1.01E+05,2002,0,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,6.00E+04,1908,0,0
2,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,111500,1925,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,72500,1900,0,0
1,0,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,9.40E+04,1914,0,0
1,1,1,2835,228,377,1655,75,371,194,0.426,359,484,140,25.8,168500,2006,1,0
3,0,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,157500,1905,0,0
2,0,4,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,1.73E+05,1915,0,0
1,1,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,140500,1900,0,0
1,1,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,42200,1902,0,0
1,1,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,9.00E+04,1905,0,0
3,1,4,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,33700,1906,0,0
1,1,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,159500,1912,0,0
1,1,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,196500,1900,0,0
2,0,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,1.61E+05,1900,0,1
1,0,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,126500,1991,0,0
1,0,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,130500,1901,0,0
1,1,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,NA,NA,0A,0
1,0,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,4.90E+04,1900,0,0
NA,1,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,2.20E+05,1900,1,0
1,0,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,132600,1980,0,0
1,0,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,152500,1900,0,0
1,1,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,9.20E+04,1957,0,0
2,1,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,1.29E+05,1910,0,0
1,1,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,1.60E+05,1916,1,0
1,1,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,164500,1903,0,0
1,0,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,129500,1900,0,0
1,1,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,129500,1902,1,0
1,0,2,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,1.33E+05,1901,0,0
NA,1,1,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,209500,1909,0,0
3,0,4,1148,105,291,528,17,166,104,0.447,165,204,83,29.1,133500,1900,0,0
2,1,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,146500,1910,0,0
1,1,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,178500,1908,0,0
1,0,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,178500,1955,0,0
1,0,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,170500,1921,0,0
2,0,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,212500,1906,1,0
3,1,2,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,189500,1889,0,0
1,0,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,122500,1900,0,0
1,0,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,206500,1985,0,0
1,0,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,1.45E+05,1909,0,0
1,1,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,209500,1924,0,0
1,1,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,148500,1956,0,0
1,1,1,1673,129,313,632,24,48,599,0.603,312,205,54,27.9,175500,1920,0,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,3.31E+05,1957,1,0
1,0,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,218500,1902,0,0
1,0,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,290500,1958,0,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,2.77E+05,1950,1,0
1,1,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,207500,1905,0,0
1,1,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,2.47E+05,1952,0,0
1,1,14,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,1.19E+05,1923,0,0
1,1,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,3.14E+05,1928,0,0
1,1,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,315500,1926,0,0
1,1,4,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,247500,1901,0,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,409500,1929,1,0
1,1,10,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,9.20E+05,1930,0,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,201500,1911,1,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,441500,1925,1,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,3.31E+05,1928,1,0
1,1,4,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,203500,2006,0,0
1,1,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,350500,1918,1,0
1,0,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,3.25E+05,1949,0,0
1,0,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,207500,1912,1,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,287500,1915,1,0
1,0,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,2.65E+05,1953,0,0
1,1,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,333500,1916,0,0
1,0,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,316500,1908,0,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,361500,1921,1,0
1,1,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,388500,1920,0,0
2,0,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,439500,1924,0,0
1,0,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,3.38E+05,1930,0,0
1,1,3,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,119900,1916,1,0
1,0,4,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,4.62E+05,1922,0,0
1,1,5,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,4.62E+05,1923,0,0
1,1,3,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,383500,1914,0,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,328500,1914,1,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,2.17E+05,1908,0,0
1,0,2,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,337500,1909,0,0
1,1,1,3784,606,3092,228,14,82,221,0.624,1081,650,82,36.6,2.09E+05,1916,0,0
1,1,2,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,224500,1923,0,0
1,0,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,5.90E+04,1965,1,1
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,71500,1965,0,1
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,136500,1916,1,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,162500,1911,0,0
1,0,2,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,2.32E+05,1926,0,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,249500,1960,1,0
1,0,2,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,255500,1927,0,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,6.00E+04,1965,0,1
1,0,2,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,2.52E+05,1926,0,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,207500,1928,1,0
1,0,4,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,275500,1959,0,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,1.99E+05,1915,0,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,1.26E+05,1916,0,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,7.90E+04,1984,0,0
1,0,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,206500,1922,0,0
1,0,2,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,187500,1950,0,0
1,1,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,1.98E+05,1954,1,0
1,0,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,197500,1926,1,0
1,0,4,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,2.72E+05,1927,0,0
1,0,1,2735,444,1852,289,57,101,333,0.755,917,297,90,34.4,200500,1923,0,0
